2021-08-02 18:59:45 status half-configured libbz2-1.0:amd64 1.0.8-4ubuntu3
2021-08-02 18:59:45 status installed libbz2-1.0:amd64 1.0.8-4ubuntu3
2021-08-02 18:59:45 configure base-passwd:amd64 3.5.49 <none>
2021-08-02 18:59:45 status unpacked base-passwd:amd64 3.5.49
2021-08-02 18:59:45 status half-configured base-passwd:amd64 3.5.49
2021-08-02 18:59:45 status installed base-passwd:amd64 3.5.49
2021-08-02 18:59:45 configure libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu4 <none>
2021-08-02 18:59:45 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu4
2021-08-02 18:59:45 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu4
2021-08-02 18:59:45 status installed libdb5.3:amd64 5.3.28+dfsg1-0.6ubuntu4
2021-08-02 18:59:45 configure libblkid1:amd64 2.36.1-7ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libblkid1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status half-configured libblkid1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status installed libblkid1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 configure libtinfo6:amd64 6.2+20201114-2build1 <none>
2021-08-02 18:59:45 status unpacked libtinfo6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status half-configured libtinfo6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status installed libtinfo6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 configure bash:amd64 5.1-2ubuntu1 <none>
2021-08-02 18:59:45 status unpacked bash:amd64 5.1-2ubuntu1
2021-08-02 18:59:45 status half-configured bash:amd64 5.1-2ubuntu1
2021-08-02 18:59:45 status installed bash:amd64 5.1-2ubuntu1
2021-08-02 18:59:45 configure libzstd1:amd64 1.4.8+dfsg-2build2 <none>
2021-08-02 18:59:45 status unpacked libzstd1:amd64 1.4.8+dfsg-2build2
2021-08-02 18:59:45 status half-configured libzstd1:amd64 1.4.8+dfsg-2build2
2021-08-02 18:59:45 status installed libzstd1:amd64 1.4.8+dfsg-2build2
2021-08-02 18:59:45 configure liblzma5:amd64 5.2.5-1.0build2 <none>
2021-08-02 18:59:45 status unpacked liblzma5:amd64 5.2.5-1.0build2
2021-08-02 18:59:45 status half-configured liblzma5:amd64 5.2.5-1.0build2
2021-08-02 18:59:45 status installed liblzma5:amd64 5.2.5-1.0build2
2021-08-02 18:59:45 configure libgpg-error0:amd64 1.38-2build1 <none>
2021-08-02 18:59:45 status unpacked libgpg-error0:amd64 1.38-2build1
2021-08-02 18:59:45 status half-configured libgpg-error0:amd64 1.38-2build1
2021-08-02 18:59:45 status installed libgpg-error0:amd64 1.38-2build1
2021-08-02 18:59:45 configure liblz4-1:amd64 1.9.3-1build1 <none>
2021-08-02 18:59:45 status unpacked liblz4-1:amd64 1.9.3-1build1
2021-08-02 18:59:45 status half-configured liblz4-1:amd64 1.9.3-1build1
2021-08-02 18:59:45 status installed liblz4-1:amd64 1.9.3-1build1
2021-08-02 18:59:45 configure libc-bin:amd64 2.33-0ubuntu5 <none>
2021-08-02 18:59:45 status unpacked libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:45 status half-configured libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:45 status installed libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:45 configure ncurses-bin:amd64 6.2+20201114-2build1 <none>
2021-08-02 18:59:45 status unpacked ncurses-bin:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status half-configured ncurses-bin:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status installed ncurses-bin:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 configure libacl1:amd64 2.2.53-10ubuntu1 <none>
2021-08-02 18:59:45 status triggers-pending libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:45 status unpacked libacl1:amd64 2.2.53-10ubuntu1
2021-08-02 18:59:45 status half-configured libacl1:amd64 2.2.53-10ubuntu1
2021-08-02 18:59:45 status installed libacl1:amd64 2.2.53-10ubuntu1
2021-08-02 18:59:45 configure libsmartcols1:amd64 2.36.1-7ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libsmartcols1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status half-configured libsmartcols1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status installed libsmartcols1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 configure libgcrypt20:amd64 1.8.7-2ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libgcrypt20:amd64 1.8.7-2ubuntu2
2021-08-02 18:59:45 status half-configured libgcrypt20:amd64 1.8.7-2ubuntu2
2021-08-02 18:59:45 status installed libgcrypt20:amd64 1.8.7-2ubuntu2
2021-08-02 18:59:45 configure zlib1g:amd64 1:1.2.11.dfsg-2ubuntu6 <none>
2021-08-02 18:59:45 status unpacked zlib1g:amd64 1:1.2.11.dfsg-2ubuntu6
2021-08-02 18:59:45 status half-configured zlib1g:amd64 1:1.2.11.dfsg-2ubuntu6
2021-08-02 18:59:45 status installed zlib1g:amd64 1:1.2.11.dfsg-2ubuntu6
2021-08-02 18:59:45 configure libcom-err2:amd64 1.45.7-1ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libcom-err2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status half-configured libcom-err2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status installed libcom-err2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 configure diffutils:amd64 1:3.7-3ubuntu1 <none>
2021-08-02 18:59:45 status unpacked diffutils:amd64 1:3.7-3ubuntu1
2021-08-02 18:59:45 status half-configured diffutils:amd64 1:3.7-3ubuntu1
2021-08-02 18:59:45 status installed diffutils:amd64 1:3.7-3ubuntu1
2021-08-02 18:59:45 configure libcap2:amd64 1:2.44-1build1 <none>
2021-08-02 18:59:45 status unpacked libcap2:amd64 1:2.44-1build1
2021-08-02 18:59:45 status half-configured libcap2:amd64 1:2.44-1build1
2021-08-02 18:59:45 status installed libcap2:amd64 1:2.44-1build1
2021-08-02 18:59:45 configure hostname:amd64 3.23 <none>
2021-08-02 18:59:45 status unpacked hostname:amd64 3.23
2021-08-02 18:59:45 status half-configured hostname:amd64 3.23
2021-08-02 18:59:45 status installed hostname:amd64 3.23
2021-08-02 18:59:45 configure libpcre3:amd64 2:8.39-13build3 <none>
2021-08-02 18:59:45 status unpacked libpcre3:amd64 2:8.39-13build3
2021-08-02 18:59:45 status half-configured libpcre3:amd64 2:8.39-13build3
2021-08-02 18:59:45 status installed libpcre3:amd64 2:8.39-13build3
2021-08-02 18:59:45 configure libcap-ng0:amd64 0.7.9-2.2build1 <none>
2021-08-02 18:59:45 status unpacked libcap-ng0:amd64 0.7.9-2.2build1
2021-08-02 18:59:45 status half-configured libcap-ng0:amd64 0.7.9-2.2build1
2021-08-02 18:59:45 status installed libcap-ng0:amd64 0.7.9-2.2build1
2021-08-02 18:59:45 configure libext2fs2:amd64 1.45.7-1ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libext2fs2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status half-configured libext2fs2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status installed libext2fs2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 configure libgmp10:amd64 2:6.2.1+dfsg-1ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libgmp10:amd64 2:6.2.1+dfsg-1ubuntu2
2021-08-02 18:59:45 status half-configured libgmp10:amd64 2:6.2.1+dfsg-1ubuntu2
2021-08-02 18:59:45 status installed libgmp10:amd64 2:6.2.1+dfsg-1ubuntu2
2021-08-02 18:59:45 configure libncurses6:amd64 6.2+20201114-2build1 <none>
2021-08-02 18:59:45 status unpacked libncurses6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status half-configured libncurses6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status installed libncurses6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 configure libaudit1:amd64 1:3.0-2ubuntu1 <none>
2021-08-02 18:59:45 status unpacked libaudit1:amd64 1:3.0-2ubuntu1
2021-08-02 18:59:45 status half-configured libaudit1:amd64 1:3.0-2ubuntu1
2021-08-02 18:59:45 status installed libaudit1:amd64 1:3.0-2ubuntu1
2021-08-02 18:59:45 configure libuuid1:amd64 2.36.1-7ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libuuid1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status half-configured libuuid1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status installed libuuid1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 configure libss2:amd64 1.45.7-1ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libss2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status half-configured libss2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status installed libss2:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 configure libpcre2-8-0:amd64 10.36-2ubuntu5 <none>
2021-08-02 18:59:45 status unpacked libpcre2-8-0:amd64 10.36-2ubuntu5
2021-08-02 18:59:45 status half-configured libpcre2-8-0:amd64 10.36-2ubuntu5
2021-08-02 18:59:45 status installed libpcre2-8-0:amd64 10.36-2ubuntu5
2021-08-02 18:59:45 configure libncursesw6:amd64 6.2+20201114-2build1 <none>
2021-08-02 18:59:45 status unpacked libncursesw6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status half-configured libncursesw6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 status installed libncursesw6:amd64 6.2+20201114-2build1
2021-08-02 18:59:45 configure logsave:amd64 1.45.7-1ubuntu2 <none>
2021-08-02 18:59:45 status unpacked logsave:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status half-configured logsave:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 status installed logsave:amd64 1.45.7-1ubuntu2
2021-08-02 18:59:45 configure libsystemd0:amd64 247.3-3ubuntu3 <none>
2021-08-02 18:59:45 status unpacked libsystemd0:amd64 247.3-3ubuntu3
2021-08-02 18:59:45 status half-configured libsystemd0:amd64 247.3-3ubuntu3
2021-08-02 18:59:45 status installed libsystemd0:amd64 247.3-3ubuntu3
2021-08-02 18:59:45 configure libselinux1:amd64 3.1-3build1 <none>
2021-08-02 18:59:45 status unpacked libselinux1:amd64 3.1-3build1
2021-08-02 18:59:45 status half-configured libselinux1:amd64 3.1-3build1
2021-08-02 18:59:45 status installed libselinux1:amd64 3.1-3build1
2021-08-02 18:59:45 configure sed:amd64 4.7-1ubuntu1 <none>
2021-08-02 18:59:45 status unpacked sed:amd64 4.7-1ubuntu1
2021-08-02 18:59:45 status half-configured sed:amd64 4.7-1ubuntu1
2021-08-02 18:59:45 status installed sed:amd64 4.7-1ubuntu1
2021-08-02 18:59:45 configure findutils:amd64 4.8.0-1ubuntu1 <none>
2021-08-02 18:59:45 status unpacked findutils:amd64 4.8.0-1ubuntu1
2021-08-02 18:59:45 status half-configured findutils:amd64 4.8.0-1ubuntu1
2021-08-02 18:59:45 status installed findutils:amd64 4.8.0-1ubuntu1
2021-08-02 18:59:45 configure libmount1:amd64 2.36.1-7ubuntu2 <none>
2021-08-02 18:59:45 status unpacked libmount1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status half-configured libmount1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 status installed libmount1:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:45 configure libsemanage1:amd64 3.1-1ubuntu1 <none>
2021-08-02 18:59:45 status unpacked libsemanage1:amd64 3.1-1ubuntu1
2021-08-02 18:59:45 status half-configured libsemanage1:amd64 3.1-1ubuntu1
2021-08-02 18:59:45 status installed libsemanage1:amd64 3.1-1ubuntu1
2021-08-02 18:59:45 configure libprocps8:amd64 2:3.3.16-5ubuntu3 <none>
2021-08-02 18:59:45 status unpacked libprocps8:amd64 2:3.3.16-5ubuntu3
2021-08-02 18:59:45 status half-configured libprocps8:amd64 2:3.3.16-5ubuntu3
2021-08-02 18:59:45 status installed libprocps8:amd64 2:3.3.16-5ubuntu3
2021-08-02 18:59:45 configure bsdutils:amd64 1:2.36.1-7ubuntu2 <none>
2021-08-02 18:59:45 status unpacked bsdutils:amd64 1:2.36.1-7ubuntu2
2021-08-02 18:59:45 status half-configured bsdutils:amd64 1:2.36.1-7ubuntu2
2021-08-02 18:59:45 status installed bsdutils:amd64 1:2.36.1-7ubuntu2
2021-08-02 18:59:45 configure tar:amd64 1.34+dfsg-1build1 <none>
2021-08-02 18:59:45 status unpacked tar:amd64 1.34+dfsg-1build1
2021-08-02 18:59:45 status half-configured tar:amd64 1.34+dfsg-1build1
2021-08-02 18:59:45 status installed tar:amd64 1.34+dfsg-1build1
2021-08-02 18:59:45 configure coreutils:amd64 8.32-4ubuntu2 <none>
2021-08-02 18:59:45 status unpacked coreutils:amd64 8.32-4ubuntu2
2021-08-02 18:59:45 status half-configured coreutils:amd64 8.32-4ubuntu2
2021-08-02 18:59:45 status installed coreutils:amd64 8.32-4ubuntu2
2021-08-02 18:59:45 configure dpkg:amd64 1.20.9ubuntu1 <none>
2021-08-02 18:59:45 status unpacked dpkg:amd64 1.20.9ubuntu1
2021-08-02 18:59:45 status half-configured dpkg:amd64 1.20.9ubuntu1
2021-08-02 18:59:45 status installed dpkg:amd64 1.20.9ubuntu1
2021-08-02 18:59:45 configure grep:amd64 3.6-1 <none>
2021-08-02 18:59:45 status unpacked grep:amd64 3.6-1
2021-08-02 18:59:45 status half-configured grep:amd64 3.6-1
2021-08-02 18:59:45 status installed grep:amd64 3.6-1
2021-08-02 18:59:45 configure perl-base:amd64 5.32.1-3ubuntu2 <none>
2021-08-02 18:59:45 status unpacked perl-base:amd64 5.32.1-3ubuntu2
2021-08-02 18:59:45 status half-configured perl-base:amd64 5.32.1-3ubuntu2
2021-08-02 18:59:45 status installed perl-base:amd64 5.32.1-3ubuntu2
2021-08-02 18:59:45 configure init-system-helpers:all 1.60 <none>
2021-08-02 18:59:45 status unpacked init-system-helpers:all 1.60
2021-08-02 18:59:45 status half-configured init-system-helpers:all 1.60
2021-08-02 18:59:45 status installed init-system-helpers:all 1.60
2021-08-02 18:59:45 configure gzip:amd64 1.10-2ubuntu3 <none>
2021-08-02 18:59:45 status unpacked gzip:amd64 1.10-2ubuntu3
2021-08-02 18:59:45 status half-configured gzip:amd64 1.10-2ubuntu3
2021-08-02 18:59:45 status installed gzip:amd64 1.10-2ubuntu3
2021-08-02 18:59:45 configure usrmerge:all 24ubuntu3 <none>
2021-08-02 18:59:45 status unpacked usrmerge:all 24ubuntu3
2021-08-02 18:59:45 status half-configured usrmerge:all 24ubuntu3
2021-08-02 18:59:45 status installed usrmerge:all 24ubuntu3
2021-08-02 18:59:45 configure procps:amd64 2:3.3.16-5ubuntu3 <none>
2021-08-02 18:59:45 status unpacked procps:amd64 2:3.3.16-5ubuntu3
2021-08-02 18:59:45 status half-configured procps:amd64 2:3.3.16-5ubuntu3
2021-08-02 18:59:45 status installed procps:amd64 2:3.3.16-5ubuntu3
2021-08-02 18:59:45 configure debconf:all 1.5.74 <none>
2021-08-02 18:59:45 status unpacked debconf:all 1.5.74
2021-08-02 18:59:45 status half-configured debconf:all 1.5.74
2021-08-02 18:59:46 status installed debconf:all 1.5.74
2021-08-02 18:59:46 configure libpam0g:amd64 1.3.1-5ubuntu6 <none>
2021-08-02 18:59:46 status unpacked libpam0g:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 status half-configured libpam0g:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 status installed libpam0g:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 configure dash:amd64 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1 <none>
2021-08-02 18:59:46 status unpacked dash:amd64 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1
2021-08-02 18:59:46 status half-configured dash:amd64 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1
2021-08-02 18:59:46 status installed dash:amd64 0.5.11+git20200708+dd9ef66+really0.5.11+git20200708+dd9ef66-5ubuntu1
2021-08-02 18:59:46 configure libpam-modules-bin:amd64 1.3.1-5ubuntu6 <none>
2021-08-02 18:59:46 status unpacked libpam-modules-bin:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 status half-configured libpam-modules-bin:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 status installed libpam-modules-bin:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 configure libpam-modules:amd64 1.3.1-5ubuntu6 <none>
2021-08-02 18:59:46 status unpacked libpam-modules:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 status half-configured libpam-modules:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 status installed libpam-modules:amd64 1.3.1-5ubuntu6
2021-08-02 18:59:46 configure passwd:amd64 1:4.8.1-1ubuntu8 <none>
2021-08-02 18:59:46 status unpacked passwd:amd64 1:4.8.1-1ubuntu8
2021-08-02 18:59:46 status half-configured passwd:amd64 1:4.8.1-1ubuntu8
2021-08-02 18:59:46 status installed passwd:amd64 1:4.8.1-1ubuntu8
2021-08-02 18:59:46 configure libpam-runtime:all 1.3.1-5ubuntu6 <none>
2021-08-02 18:59:46 status unpacked libpam-runtime:all 1.3.1-5ubuntu6
2021-08-02 18:59:46 status half-configured libpam-runtime:all 1.3.1-5ubuntu6
2021-08-02 18:59:46 status installed libpam-runtime:all 1.3.1-5ubuntu6
2021-08-02 18:59:46 configure login:amd64 1:4.8.1-1ubuntu8 <none>
2021-08-02 18:59:46 status unpacked login:amd64 1:4.8.1-1ubuntu8
2021-08-02 18:59:46 status half-configured login:amd64 1:4.8.1-1ubuntu8
2021-08-02 18:59:46 status installed login:amd64 1:4.8.1-1ubuntu8
2021-08-02 18:59:46 configure util-linux:amd64 2.36.1-7ubuntu2 <none>
2021-08-02 18:59:46 status unpacked util-linux:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:46 status half-configured util-linux:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:46 status installed util-linux:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:46 configure mount:amd64 2.36.1-7ubuntu2 <none>
2021-08-02 18:59:46 status unpacked mount:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:46 status half-configured mount:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:46 status installed mount:amd64 2.36.1-7ubuntu2
2021-08-02 18:59:46 trigproc libc-bin:amd64 2.33-0ubuntu5 <none>
2021-08-02 18:59:46 status half-configured libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:46 status installed libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:46 startup archives unpack
2021-08-02 18:59:46 install adduser:all <none> 3.118ubuntu5
2021-08-02 18:59:46 status half-installed adduser:all 3.118ubuntu5
2021-08-02 18:59:46 status unpacked adduser:all 3.118ubuntu5
2021-08-02 18:59:46 install apt:amd64 <none> 2.2.3
2021-08-02 18:59:46 status triggers-pending libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:46 status half-installed apt:amd64 2.2.3
2021-08-02 18:59:47 status unpacked apt:amd64 2.2.3
2021-08-02 18:59:47 install gpgv:amd64 <none> 2.2.20-1ubuntu3
2021-08-02 18:59:47 status half-installed gpgv:amd64 2.2.20-1ubuntu3
2021-08-02 18:59:47 status unpacked gpgv:amd64 2.2.20-1ubuntu3
2021-08-02 18:59:47 install libapt-pkg6.0:amd64 <none> 2.2.3
2021-08-02 18:59:47 status half-installed libapt-pkg6.0:amd64 2.2.3
2021-08-02 18:59:47 status unpacked libapt-pkg6.0:amd64 2.2.3
2021-08-02 18:59:47 install libffi8ubuntu1:amd64 <none> 3.4~20200819gead65ca871-0ubuntu5
2021-08-02 18:59:47 status half-installed libffi8ubuntu1:amd64 3.4~20200819gead65ca871-0ubuntu5
2021-08-02 18:59:47 status unpacked libffi8ubuntu1:amd64 3.4~20200819gead65ca871-0ubuntu5
2021-08-02 18:59:47 install libgnutls30:amd64 <none> 3.7.1-3ubuntu1
2021-08-02 18:59:47 status half-installed libgnutls30:amd64 3.7.1-3ubuntu1
2021-08-02 18:59:47 status unpacked libgnutls30:amd64 3.7.1-3ubuntu1
2021-08-02 18:59:47 install libhogweed6:amd64 <none> 3.7-2.1ubuntu1
2021-08-02 18:59:47 status half-installed libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:47 status unpacked libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:47 install libidn2-0:amd64 <none> 2.3.0-5
2021-08-02 18:59:47 status half-installed libidn2-0:amd64 2.3.0-5
2021-08-02 18:59:47 status unpacked libidn2-0:amd64 2.3.0-5
2021-08-02 18:59:47 install libnettle8:amd64 <none> 3.7-2.1ubuntu1
2021-08-02 18:59:47 status half-installed libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 status unpacked libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 install libp11-kit0:amd64 <none> 0.23.22-1
2021-08-02 18:59:48 status half-installed libp11-kit0:amd64 0.23.22-1
2021-08-02 18:59:48 status unpacked libp11-kit0:amd64 0.23.22-1
2021-08-02 18:59:48 install libseccomp2:amd64 <none> 2.5.1-1ubuntu1
2021-08-02 18:59:48 status half-installed libseccomp2:amd64 2.5.1-1ubuntu1
2021-08-02 18:59:48 status unpacked libseccomp2:amd64 2.5.1-1ubuntu1
2021-08-02 18:59:48 install libstdc++6:amd64 <none> 11-20210417-1ubuntu1
2021-08-02 18:59:48 status half-installed libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:48 status unpacked libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:48 install libtasn1-6:amd64 <none> 4.16.0-2
2021-08-02 18:59:48 status half-installed libtasn1-6:amd64 4.16.0-2
2021-08-02 18:59:48 status unpacked libtasn1-6:amd64 4.16.0-2
2021-08-02 18:59:48 install libunistring2:amd64 <none> 0.9.10-4
2021-08-02 18:59:48 status half-installed libunistring2:amd64 0.9.10-4
2021-08-02 18:59:48 status unpacked libunistring2:amd64 0.9.10-4
2021-08-02 18:59:48 install libxxhash0:amd64 <none> 0.8.0-2
2021-08-02 18:59:48 status half-installed libxxhash0:amd64 0.8.0-2
2021-08-02 18:59:48 status unpacked libxxhash0:amd64 0.8.0-2
2021-08-02 18:59:48 install ubuntu-keyring:all <none> 2021.03.26
2021-08-02 18:59:48 status half-installed ubuntu-keyring:all 2021.03.26
2021-08-02 18:59:48 status unpacked ubuntu-keyring:all 2021.03.26
2021-08-02 18:59:48 trigproc libc-bin:amd64 2.33-0ubuntu5 <none>
2021-08-02 18:59:48 status half-configured libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:48 status installed libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:48 startup packages configure
2021-08-02 18:59:48 configure adduser:all 3.118ubuntu5 <none>
2021-08-02 18:59:48 status unpacked adduser:all 3.118ubuntu5
2021-08-02 18:59:48 status half-configured adduser:all 3.118ubuntu5
2021-08-02 18:59:48 status installed adduser:all 3.118ubuntu5
2021-08-02 18:59:48 configure libunistring2:amd64 0.9.10-4 <none>
2021-08-02 18:59:48 status triggers-pending libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:48 status unpacked libunistring2:amd64 0.9.10-4
2021-08-02 18:59:48 status half-configured libunistring2:amd64 0.9.10-4
2021-08-02 18:59:48 status installed libunistring2:amd64 0.9.10-4
2021-08-02 18:59:48 configure libffi8ubuntu1:amd64 3.4~20200819gead65ca871-0ubuntu5 <none>
2021-08-02 18:59:48 status unpacked libffi8ubuntu1:amd64 3.4~20200819gead65ca871-0ubuntu5
2021-08-02 18:59:48 status half-configured libffi8ubuntu1:amd64 3.4~20200819gead65ca871-0ubuntu5
2021-08-02 18:59:48 status installed libffi8ubuntu1:amd64 3.4~20200819gead65ca871-0ubuntu5
2021-08-02 18:59:48 configure libidn2-0:amd64 2.3.0-5 <none>
2021-08-02 18:59:48 status unpacked libidn2-0:amd64 2.3.0-5
2021-08-02 18:59:48 status half-configured libidn2-0:amd64 2.3.0-5
2021-08-02 18:59:48 status installed libidn2-0:amd64 2.3.0-5
2021-08-02 18:59:48 configure ubuntu-keyring:all 2021.03.26 <none>
2021-08-02 18:59:48 status unpacked ubuntu-keyring:all 2021.03.26
2021-08-02 18:59:48 status half-configured ubuntu-keyring:all 2021.03.26
2021-08-02 18:59:48 status installed ubuntu-keyring:all 2021.03.26
2021-08-02 18:59:48 configure libseccomp2:amd64 2.5.1-1ubuntu1 <none>
2021-08-02 18:59:48 status unpacked libseccomp2:amd64 2.5.1-1ubuntu1
2021-08-02 18:59:48 status half-configured libseccomp2:amd64 2.5.1-1ubuntu1
2021-08-02 18:59:48 status installed libseccomp2:amd64 2.5.1-1ubuntu1
2021-08-02 18:59:48 configure libnettle8:amd64 3.7-2.1ubuntu1 <none>
2021-08-02 18:59:48 status unpacked libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 status half-configured libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 status installed libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 configure libp11-kit0:amd64 0.23.22-1 <none>
2021-08-02 18:59:48 status unpacked libp11-kit0:amd64 0.23.22-1
2021-08-02 18:59:48 status half-configured libp11-kit0:amd64 0.23.22-1
2021-08-02 18:59:48 status installed libp11-kit0:amd64 0.23.22-1
2021-08-02 18:59:48 configure gpgv:amd64 2.2.20-1ubuntu3 <none>
2021-08-02 18:59:48 status unpacked gpgv:amd64 2.2.20-1ubuntu3
2021-08-02 18:59:48 status half-configured gpgv:amd64 2.2.20-1ubuntu3
2021-08-02 18:59:48 status installed gpgv:amd64 2.2.20-1ubuntu3
2021-08-02 18:59:48 configure libxxhash0:amd64 0.8.0-2 <none>
2021-08-02 18:59:48 status unpacked libxxhash0:amd64 0.8.0-2
2021-08-02 18:59:48 status half-configured libxxhash0:amd64 0.8.0-2
2021-08-02 18:59:48 status installed libxxhash0:amd64 0.8.0-2
2021-08-02 18:59:48 configure libtasn1-6:amd64 4.16.0-2 <none>
2021-08-02 18:59:48 status unpacked libtasn1-6:amd64 4.16.0-2
2021-08-02 18:59:48 status half-configured libtasn1-6:amd64 4.16.0-2
2021-08-02 18:59:48 status installed libtasn1-6:amd64 4.16.0-2
2021-08-02 18:59:48 configure libstdc++6:amd64 11-20210417-1ubuntu1 <none>
2021-08-02 18:59:48 status unpacked libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:48 status half-configured libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:48 status installed libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:48 configure libhogweed6:amd64 3.7-2.1ubuntu1 <none>
2021-08-02 18:59:48 status unpacked libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 status half-configured libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 status installed libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:48 configure libgnutls30:amd64 3.7.1-3ubuntu1 <none>
2021-08-02 18:59:48 status unpacked libgnutls30:amd64 3.7.1-3ubuntu1
2021-08-02 18:59:48 status half-configured libgnutls30:amd64 3.7.1-3ubuntu1
2021-08-02 18:59:48 status installed libgnutls30:amd64 3.7.1-3ubuntu1
2021-08-02 18:59:48 configure libapt-pkg6.0:amd64 2.2.3 <none>
2021-08-02 18:59:48 status unpacked libapt-pkg6.0:amd64 2.2.3
